Trial,PriorRate,StartYear,P1rate,P2Rate,PostRate,Spruce_estab_cost,Fir_estab_cost,Beech_estab_cost,UncertaintyFactor,Wood_C,Spruce_area,Fir_area,Beech_area,Total_timber,Salvaged_timber,Average_standing_timber,Shannon,DCF,SEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0.01,20,-0.01,-0.01,0.01,0,0,0,3,70.75534399,0.354900846,0.457104815,0.188094339,897.860293,69.40884789,265.1483061,3.347318392,23808.46282,37754.57537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.01,20,-0.02,-0.02,0.01,0,0,0,3,68.31323526,0.357452048,0.45960757,0.183040382,893.9204644,66.78870661,263.4659192,3.350169365,23010.92807,52379.45458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0.01,20,-0.03,-0.03,0.01,0,0,0,3,65.10567372,0.35315527,0.459527724,0.187417006,883.1709499,64.84940522,261.010156,3.35503456,21899.24683,73297.94219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0.01,20,-0.04,-0.04,0.01,0,0,0,3,62.60887777,0.366158522,0.459492497,0.174448981,882.478597,61.83472256,259.1629213,3.346073773,21236.4687,105898.4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.01,20,-0.05,-0.05,0.01,0,0,0,3,58.03831162,0.36334389,0.480646955,0.156109156,870.4837112,54.35842664,261.8844983,3.288042393,19579.14781,155475.4701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0.01,20,-0.06,-0.06,0.01,0,0,0,3,57.3663805,0.360700703,0.487123815,0.152275482,869.3066806,53.28696319,262.6045406,3.275628508,19341.89198,229421.1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.005,20,0.015,0.015,0.005,0,0,0,3,73.8671892,0.347783698,0.448138768,0.204177534,894.79423,72.64517647,268.1311059,3.349038878,24664.83795,36055.5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,0.005,20,-0.005,-0.005,0.005,0,0,0,3,71.25811526,0.35003413,0.450216807,0.199849062,889.7159458,70.02179088,266.448194,3.357338585,23829.31982,70126.22847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0.005,20,-0.01,-0.01,0.005,0,0,0,3,70.18979381,0.350027074,0.450537348,0.199535578,886.7027231,68.93254797,265.6704744,3.360687665,23471.72138,83367.59986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,0.005,20,-0.02,-0.02,0.005,0,0,0,3,68.57073579,0.357214136,0.459478517,0.183407347,890.9250203,67.74469312,266.3643851,3.351880426,23040.75736,120397.6988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0.005,20,-0.03,-0.03,0.005,0,0,0,3,66.61187167,0.363020918,0.453915205,0.183163877,886.9898721,65.6613164,263.4964827,3.355425495,22411.71897,174146.1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.005,20,-0.04,-0.04,0.005,0,0,0,3,67.03609651,0.365736523,0.449290303,0.185073174,888.9256276,66.94428715,261.9620893,3.35366855,22675.3319,255418.7832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.005,20,-0.05,-0.05,0.005,0,0,0,3,63.73604627,0.371803486,0.445963746,0.182332768,879.8076037,63.49564391,260.8873063,3.357759255,21486.62831,377068.6948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.005,20,-0.06,-0.06,0.005,0,0,0,3,63.20991747,0.376311618,0.446826042,0.176962338,883.0193527,63.35519758,259.7563091,3.352425028,21410.24831,565503.7841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0.005,20,0.015,0.015,0.0005,0,0,0,3,67.47425909,0.357783423,0.440858543,0.201458034,879.5193088,68.29833243,264.1103478,3.361746782,22508.80961,332704.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,0.005,20,-0.005,-0.005,0.0005,0,0,0,3,67.56824435,0.365353204,0.437615651,0.197131146,881.2387779,67.54756063,263.3807736,3.367725249,22641.97891,727776.7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.005,20,-0.01,-0.01,0.0005,0,0,0,3,67.32455191,0.363795627,0.434542473,0.2017619,878.0249699,67.41991871,262.6162132,3.371566977,22541.38426,884681.9852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,0.005,20,-0.02,-0.02,0.0005,0,0,0,3,68.2573129,0.368535195,0.438732741,0.192832064,884.9483857,68.81985421,265.1112126,3.363130986,22917.64093,1330073.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0.005,20,-0.03,-0.03,0.0005,0,0,0,3,68.31314517,0.365147115,0.434319113,0.200633772,879.497649,68.9051131,264.1765405,3.366474678,22938.8503,1987019.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0.005,20,-0.04,-0.04,0.0005,0,0,0,3,66.61107352,0.365091043,0.431096877,0.20391208,875.7563414,66.78309189,261.2941008,3.374734094,22295.15327,2981219.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0.005,20,-0.05,-0.05,0.0005,0,0,0,3,66.87244066,0.370482723,0.437265082,0.192352195,884.0790496,66.56763073,261.2210216,3.363478758,22508.6802,4550983.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.005,20,-0.06,-0.06,0.0005,0,0,0,3,69.30882072,0.351387922,0.43748047,0.211231606,884.4826798,68.94490481,260.047969,3.340587276,23209.35697,6887710.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.02,20,0.02,0.02,0.02,0,0,0,2,71.62524002,0.403838782,0.480398002,0.115863215,930.0263846,71.76468496,253.4237847,3.172704217,24954.25144,7156.199793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,0.015,20,0.015,0.015,0.015,0,0,0,2,75.63995098,0.396109383,0.485425937,0.11856468,928.9709946,78.11178188,264.643665,3.194143214,26160.53244,11624.73763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0.01,20,0.01,0.01,0.01,0,0,0,2,81.5866189,0.393916897,0.477283249,0.128899854,955.0437516,86.64506781,286.6143334,3.221912757,28040.4869,22102.18797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0.005,20,0.005,0.005,0.005,0,0,0,2,81.52583147,0.398680584,0.479194266,0.12222515,952.6784612,88.59764489,292.1682419,3.230818278,27972.29016,54025.71713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.015,20,-0.005,-0.005,0.015,0,0,0,2,74.46575616,0.41498542,0.47745119,0.10766339,962.2528025,76.36386454,272.3526683,3.208339373,25870.67774,20942.9602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,0.015,20,-0.01,-0.01,0.015,0,0,0,2,73.69007028,0.415725993,0.480216911,0.104157096,958.9098774,77.21474297,273.8733135,3.221246151,25653.36332,24235.4007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.015,20,-0.02,-0.02,0.015,0,0,0,2,69.87030293,0.422490808,0.476901213,0.100707979,949.9057833,73.22420873,271.1316076,3.234819392,24344.22897,32767.26877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,0.015,20,-0.03,-0.03,0.015,0,0,0,2,65.60563703,0.427667642,0.4754143,0.097018059,938.8426515,68.72605019,268.640771,3.240125943,22867.93944,45178.54148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0.015,20,-0.04,-0.04,0.015,0,0,0,2,60.84872094,0.432659313,0.475810487,0.0916302,926.0731209,63.53637654,266.4830155,3.230291798,21228.34359,63694.33929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.015,20,-0.05,-0.05,0.015,0,0,0,2,59.28295032,0.422328941,0.495249113,0.082521946,926.1778107,61.67194123,267.0997599,3.20710243,20721.36059,91736.2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,0.015,20,-0.06,-0.06,0.015,0,0,0,2,52.69782549,0.419782955,0.484803441,0.095513604,895.7859625,54.06509129,262.395662,3.202283078,18307.72357,132967.8056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,0.01,20,0.015,0.015,0.01,0,0,0,2,78.52237066,0.391140109,0.483065397,0.125894494,925.5362207,80.36062925,271.3509382,3.198854335,26942.01953,18523.16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.01,20,-0.005,-0.005,0.01,0,0,0,2,78.67204142,0.404318469,0.482389857,0.113391674,957.4708889,83.05143371,284.3331794,3.227137054,27140.59763,34699.36538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,0.01,20,-0.01,-0.01,0.01,0,0,0,2,76.87729963,0.404848327,0.483668242,0.111583431,954.6628683,81.67347233,282.4069993,3.236356982,26568.75565,40504.48466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0.01,20,-0.02,-0.02,0.01,0,0,0,2,74.00388919,0.410416824,0.483201105,0.10638207,948.6002254,78.4791879,281.0966465,3.245702885,25584.71095,55901.2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,0.01,20,-0.03,-0.03,0.01,0,0,0,2,68.63086039,0.413850789,0.484592751,0.101656461,937.1183386,72.70326379,276.5929591,3.254746896,23758.30292,78408.34928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0.01,20,-0.04,-0.04,0.01,0,0,0,2,66.18377348,0.416800076,0.4854585,0.097841424,932.7284764,70.38923226,274.6819535,3.251673306,22954.22531,112225.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,0.01,20,-0.05,-0.05,0.01,0,0,0,2,61.97846897,0.412808296,0.491572239,0.095719465,922.5017228,64.24605179,270.5940259,3.242837423,21484.41191,162859.9161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,0.01,20,-0.06,-0.06,0.01,0,0,0,2,59.34461694,0.401415199,0.504672586,0.094012215,916.7484199,60.62573303,268.3459319,3.229785765,20574.87308,239883.5327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,0.005,20,0.015,0.015,0.005,0,0,0,2,83.72215071,0.396011548,0.47845954,0.12552891,955.0513974,90.591061,294.7260983,3.216177298,28668.33652,39208.59064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0.005,20,-0.005,-0.005,0.005,0,0,0,2,78.84123746,0.401841475,0.478343146,0.119915379,948.4870988,85.33783217,288.7436571,3.246795925,27073.65961,75344.6436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,0.005,20,-0.01,-0.01,0.005,0,0,0,2,77.76309497,0.40361988,0.476745006,0.119735114,946.4099623,83.86378071,287.1156387,3.252814963,26705.72652,89453.43187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0.005,20,-0.02,-0.02,0.005,0,0,0,2,75.87650787,0.406926323,0.476244708,0.116928969,943.5115937,81.91484524,285.5262622,3.258655958,26079.63796,127599.4931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,0.005,20,-0.03,-0.03,0.005,0,0,0,2,72.53956234,0.408244118,0.476969733,0.114886149,936.4515014,78.32521883,281.9933965,3.270321822,24972.63009,183952.5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0.005,20,-0.04,-0.04,0.005,0,0,0,2,71.59881077,0.41201808,0.473710854,0.114371066,926.4290368,74.45372867,283.1604413,3.249021729,24580.51067,268185.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,0.005,20,-0.05,-0.05,0.005,0,0,0,2,68.0080735,0.413102975,0.478973428,0.108023597,928.1893641,73.10684585,278.0376967,3.269527228,23469.49247,397927.4647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,0.005,20,-0.06,-0.06,0.005,0,0,0,2,62.36180556,0.406210493,0.576258019,0.017631488,941.66189,61.64049333,294.7484843,2.968137193,21632.33445,623901.8956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,0.005,20,0.015,0.015,0.0005,0,0,0,2,76.1732435,0.406712699,0.457875213,0.135512087,933.7751591,82.68919581,284.1094493,3.278265894,26036.18444,352631.7465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.005,20,-0.005,-0.005,0.0005,0,0,0,2,74.16990208,0.405880328,0.4605845,0.133635172,928.1166584,81.4154667,283.3907135,3.289846651,25382.1038,766913.2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,0.005,20,-0.01,-0.01,0.0005,0,0,0,2,74.1179562,0.405900056,0.460506621,0.133593323,928.0016606,81.37705865,283.2301953,3.289658929,25373.35714,934894.8118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,0.005,20,-0.02,-0.02,0.0005,0,0,0,2,70.78483277,0.406245703,0.461025841,0.132828456,924.6320951,76.14001846,276.1542674,3.297884612,24275.93811,1387638.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,0.005,20,-0.03,-0.03,0.0005,0,0,0,2,70.54031957,0.406406781,0.460781012,0.132912207,924.0017051,75.84882106,275.7733861,3.298620569,24198.33935,2080873.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
